GEO_id2,Veteran_Standard_Error
6037432402,32.12
6037540102,32.12
6037541801,32.12
6037555002,32.12
6037601002,32.12
6037601402,32.12
6037602403,32.12
6037910810,32.12
6037920314,32.12
6037113231,32.12
6037261101,32.12
6037269300,32.12
6037278001,32.12
6037297602,32.12
6037320300,32.12
6037406402,32.12
6037554511,32.12
6037602004,32.12
6037602404,32.12
6037603704,32.12
6037701702,32.12
6037113211,32.12
6037189902,32.12
6037214502,32.12
6037216900,32.12
6037270100,32.12
6037271300,32.12
6037408133,32.12
6037462100,32.12
6037603200,32.12
6037920041,32.12
6037124400,32.73
6037125502,32.73
6037137104,32.73
6037294302,32.73
6037481800,32.73
6037503105,32.73
6037550000,32.73
6037572800,32.73
6037575001,32.73
6037602504,32.73
6037106641,32.73
6037135201,32.73
6037217002,32.73
6037237401,32.73
6037271600,32.73
6037408629,32.73
6037501802,32.73
6037542502,32.73
6037800328,32.73
6037109800,32.73
6037119400,32.73
6037128400,32.73
6037131300,32.73
6037134306,32.73
6037192410,32.73
6037207710,32.73
6037219500,33.33
6037219700,33.33
6037301702,33.33
6037302102,33.33
6037500403,33.33
6037542501,33.33
6037602802,33.33
6037900201,33.33
6037910809,33.33
6037131100,33.33
6037132501,33.33
6037134901,33.33
6037190402,33.33
6037241002,33.33
6037267100,33.33
6037278102,33.33
6037403406,33.33
6037408704,33.33
6037603500,33.33
6037702201,33.33
6037920040,33.33
6037102103,33.33
6037104704,33.33
6037120400,33.33
6037131701,33.33
6037141303,33.33
6037262601,33.33
6037262704,33.33
6037277100,33.33
6037310703,33.94
6037480101,33.94
6037532200,33.94
6037570303,33.94
6037201402,33.94
6037211120,33.94
6037218220,33.94
6037241120,33.94
6037294410,33.94
6037401303,33.94
6037404801,33.94
6037430902,33.94
6037462700,33.94
6037103102,33.94
6037123510,33.94
6037143200,33.94
6037191120,33.94
6037191201,33.94
6037191901,33.94
6037203800,33.94
6037432202,33.94
6037480102,33.94
6037501501,33.94
6037542401,33.94
6037570601,33.94
6037576700,33.94
6037702700,34.55
6037800504,34.55
6037109100,34.55
6037139200,34.55
6037211500,34.55
6037234800,34.55
6037311400,34.55
6037430102,34.55
6037574202,34.55
6037620901,34.55
6037109603,34.55
6037183101,34.55
6037206200,34.55
6037430901,34.55
6037431200,34.55
6037501504,34.55
6037536102,34.55
6037575803,34.55
6037900806,34.55
6037910404,34.55
6037920037,34.55
6037134304,34.55
6037143604,34.55
6037194200,34.55
6037221402,34.55
6037480011,34.55
6037570304,34.55
6037910606,34.55
6037104108,34.55
6037106407,34.55
6037128702,34.55
6037141600,34.55
6037186203,34.55
6037216700,35.15
6037237402,35.15
6037403303,35.15
6037462600,35.15
6037550601,35.15
6037576503,35.15
6037650102,35.15
6037800329,35.15
6037189101,35.15
6037218110,35.15
6037400603,35.15
6037481902,35.15
6037601211,35.15
6037106510,35.15
6037127102,35.15
6037240900,35.15
6037271902,35.15
6037134424,35.15
6037211000,35.15
6037297201,35.15
6037408800,35.15
6037481101,35.15
6037530006,35.15
6037542800,35.15
6037602104,35.15
6037702802,35.15
6037109400,35.15
6037119700,35.15
6037121102,35.15
6037127300,35.76
6037185204,35.76
6037189701,35.76
6037432000,35.76
6037621004,35.76
6037670500,35.76
6037800406,35.76
6037920339,35.76
6037120300,35.76
6037234501,35.76
6037302301,35.76
6037310602,35.76
6037408623,35.76
6037480400,35.76
6037102105,35.76
6037106646,35.76
6037125402,35.76
6037189500,35.76
6037296401,35.76
6037433802,35.76
6037480803,35.76
6037480901,35.76
6037550700,35.76
6037576901,35.76
6037131020,35.76
6037132900,35.76
6037186201,35.76
6037206031,35.76
6037301204,35.76
6037320201,35.76
6037400501,35.76
6037463101,36.36
6037570301,36.36
6037107020,36.36
6037139802,36.36
6037183103,36.36
6037406200,36.36
6037408137,36.36
6037536103,36.36
6037700502,36.36
6037920018,36.36
6037197410,36.36
6037291110,36.36
6037403322,36.36
6037404402,36.36
6037574901,36.36
6037603005,36.36
6037651221,36.36
6037910402,36.36
6037113102,36.36
6037117202,36.36
6037117301,36.36
6037124903,36.36
6037181400,36.36
6037267902,36.36
6037310201,36.36
6037403325,36.97
6037408003,36.97
6037431800,36.97
6037461502,36.97
6037554516,36.97
6037115403,36.97
6037122120,36.97
6037139600,36.97
6037530004,36.97
6037530102,36.97
6037575802,36.97
6037106642,36.97
6037216800,36.97
6037262303,36.97
6037310400,36.97
6037311300,36.97
6037406702,36.97
6037540000,36.97
6037550902,36.97
6037552002,36.97
6037554900,36.97
6037900506,36.97
6037900804,36.97
6037181300,36.97
6037183104,36.97
6037183702,36.97
6037265601,36.97
6037408627,36.97
6037480704,36.97
6037551502,37.58
6037650701,37.58
6037101300,37.58
6037134201,37.58
6037134800,37.58
6037480302,37.58
6037501503,37.58
6037502402,37.58
6037554403,37.58
6037910504,37.58
6037104204,37.58
6037109700,37.58
6037124500,37.58
6037139503,37.58
6037141101,37.58
6037236204,37.58
6037242000,37.58
6037504001,37.58
6037551300,37.58
6037553000,37.58
6037621102,37.58
6037109300,37.58
6037134303,37.58
6037234502,37.58
6037406300,37.58
6037574201,37.58
6037901007,37.58
6037901210,38.18
6037119002,38.18
6037237900,38.18
6037267300,38.18
6037407900,38.18
6037408005,38.18
6037462400,38.18
6037574800,38.18
6037920043,38.18
6037115104,38.18
6037124700,38.18
6037132001,38.18
6037134104,38.18
6037139301,38.18
6037189600,38.18
6037265602,38.18
6037273902,38.18
6037311100,38.18
6037406701,38.18
6037482102,38.18
6037570402,38.79
6037800202,38.79
6037185202,38.79
6037195400,38.79
6037403901,38.79
6037404802,38.79
6037407802,38.79
6037408724,38.79
6037433801,38.79
6037482701,38.79
6037502901,38.79
6037554514,38.79
6037602105,38.79
6037231400,38.79
6037262400,38.79
6037408212,38.79
6037480703,38.79
6037503103,38.79
6037503301,38.79
6037620521,38.79
6037128801,38.79
6037135113,38.79
6037218900,38.79
6037430400,38.79
6037463602,38.79
6037552200,39.39
6037603703,39.39
6037650003,39.39
6037701801,39.39
6037264301,39.39
6037461501,39.39
6037503202,39.39
6037702202,39.39
6037102104,39.39
6037113234,39.39
6037134302,39.39
6037240020,39.39
6037272100,39.39
6037407101,39.39
6037531902,39.39
6037920200,39.39
6037132002,39.39
6037186100,39.39
6037234600,39.39
6037293302,39.39
6037301100,39.39
6037403320,39.39
6037480012,39.39
6037602505,39.39
6037106111,39.39
6037106520,39.39
6037119800,39.39
6037141500,39.39
6037189400,39.39
6037194102,39.39
6037262200,40
6037311801,40
6037432300,40
6037700501,40
6037901209,40
6037123304,40
6037234700,40
6037400205,40
6037402904,40
6037540800,40
6037551402,40
6037552900,40
6037553802,40
6037570002,40
6037603301,40
6037108102,40
6037269000,40
6037407801,40
6037463601,40
6037502005,40.61
6037543903,40.61
6037553901,40.61
6037702803,40.61
6037920326,40.61
6037408401,40.61
6037482402,40.61
6037503602,40.61
6037554700,40.61
6037575401,40.61
6037600702,40.61
6037121010,40.61
6037127210,40.61
6037141700,40.61
6037183222,40.61
6037221500,40.61
6037241202,40.61
6037293301,40.61
6037402301,40.61
6037406000,40.61
6037460600,40.61
6037552601,40.61
6037910001,40.61
6037920032,40.61
6037294110,40.61
6037405900,40.61
6037482702,40.61
6037530202,40.61
6037554519,40.61
6037572500,40.61
6037600501,40.61
6037650004,41.21
6037701601,41.21
6037113101,41.21
6037231600,41.21
6037297110,41.21
6037461300,41.21
6037462800,41.21
6037532101,41.21
6037573004,41.21
6037621204,41.21
6037701000,41.21
6037135203,41.21
6037139001,41.21
6037265520,41.21
6037300502,41.82
6037404201,41.82
6037408134,41.82
6037408135,41.82
6037502301,41.82
6037554204,41.82
6037600502,41.82
6037601001,41.82
6037620002,41.82
6037106113,41.82
6037460700,41.82
6037482800,41.82
6037700802,41.82
6037910601,41.82
6037128910,41.82
6037220000,41.82
6037261200,41.82
6037406800,41.82
6037461600,41.82
6037603801,41.82
6037700801,41.82
6037119900,41.82
6037274100,41.82
6037301900,41.82
6037401102,41.82
6037432102,41.82
6037481901,41.82
6037543000,42.42
6037570702,42.42
6037701302,42.42
6037920044,42.42
6037920104,42.42
6037139801,42.42
6037218400,42.42
6037543801,42.42
6037552001,42.42
6037700101,42.42
6037701502,42.42
6037910501,42.42
6037181500,42.42
6037275102,42.42
6037401101,42.42
6037403402,42.42
6037408624,42.42
6037430600,42.42
6037543802,42.42
6037577400,42.42
6037232300,42.42
6037272302,42.42
6037400403,42.42
6037431502,42.42
6037554517,42.42
6037576301,43.03
6037910206,43.03
6037910602,43.03
6037121802,43.03
6037402405,43.03
6037403318,43.03
6037232500,43.03
6037403312,43.03
6037431600,43.03
6037481002,43.03
6037501002,43.03
6037620303,43.03
6037650401,43.03
6037670001,43.03
6037297202,43.03
6037311802,43.03
6037320202,43.03
6037265700,43.03
6037540203,43.03
6037602507,43.03
6037650501,43.03
6037109200,43.03
6037128802,43.03
6037293201,43.64
6037464100,43.64
6037552302,43.64
6037554301,43.64
6037601100,43.64
6037124201,43.64
6037131800,43.64
6037137000,43.64
6037431002,43.64
6037106643,43.64
6037131600,43.64
6037191420,43.64
6037276400,43.64
6037407102,43.64
6037433700,43.64
6037480002,43.64
6037504101,44.24
6037550602,44.24
6037602301,44.24
6037900607,44.24
6037920039,44.24
6037113421,44.24
6037460900,44.24
6037503302,44.24
6037621326,44.24
6037132300,44.24
6037402102,44.24
6037544001,44.24
6037101400,44.24
6037134101,44.24
6037143300,44.24
6037211921,44.24
6037480201,44.24
6037501400,44.24
6037543400,44.24
6037551401,44.24
6037910201,44.24
6037125320,44.85
6037275603,44.85
6037408628,44.85
6037430701,44.85
6037431100,44.85
6037503201,44.85
6037543703,44.85
6037111100,44.85
6037113321,44.85
6037113401,44.85
6037131200,44.85
6037402001,44.85
6037460502,44.85
6037532304,44.85
6037920109,44.85
6037137401,44.85
6037235201,45.45
6037235202,45.45
6037408136,45.45
6037575002,45.45
6037920030,45.45
6037108201,45.45
6037111201,45.45
6037132101,45.45
6037195100,45.45
6037235100,45.45
6037238000,45.45
6037403000,45.45
6037137501,45.45
6037463200,45.45
6037603001,45.45
6037603400,45.45
6037920106,45.45
6037541002,45.45
6037576403,45.45
6037602402,45.45
6037670403,46.06
6037106645,46.06
6037232400,46.06
6037400800,46.06
6037402002,46.06
6037503901,46.06
6037553502,46.06
6037571400,46.06
6037600302,46.06
6037106010,46.06
6037236203,46.06
6037267901,46.06
6037408625,46.06
6037430801,46.67
6037462900,46.67
6037480600,46.67
6037543604,46.67
6037571300,46.67
6037117303,46.67
6037236202,46.67
6037404504,46.67
6037405800,46.67
6037461100,46.67
6037502801,46.67
6037920118,46.67
6037113303,46.67
6037131400,46.67
6037134103,46.67
6037302401,46.67
6037406412,46.67
6037430101,46.67
6037431501,46.67
6037500900,46.67
6037108103,46.67
6037108202,46.67
6037139702,46.67
6037207301,46.67
6037264302,46.67
6037310702,46.67
6037404100,46.67
6037502401,47.27
6037576802,47.27
6037900606,47.27
6037402101,47.27
6037550901,47.27
6037551202,47.27
6037600202,47.27
6037602700,47.27
6037800203,47.27
6037910807,47.27
6037920331,47.27
6037570100,47.27
6037600801,47.27
6037600911,47.27
6037900704,47.27
6037920038,47.27
6037113301,47.27
6037264000,47.88
6037403408,47.88
6037462301,47.88
6037701902,47.88
6037920114,47.88
6037403401,47.88
6037404000,47.88
6037482001,47.88
6037600902,47.88
6037271400,47.88
6037271500,47.88
6037274202,47.88
6037320100,47.88
6037501900,47.88
6037570502,47.88
6037703001,47.88
6037131900,47.88
6037291300,47.88
6037460000,47.88
6037541200,47.88
6037141400,48.48
6037503106,48.48
6037135114,48.48
6037400302,48.48
6037570602,48.48
6037910808,48.48
6037103101,48.48
6037111205,48.48
6037122000,48.48
6037131702,48.48
6037207302,48.48
6037219300,48.48
6037403403,48.48
6037552800,48.48
6037276601,48.48
6037408302,48.48
6037530003,48.48
6037600802,48.48
6037910706,48.48
6037133100,48.48
6037301601,48.48
6037570204,48.48
6037574902,49.09
6037700300,49.09
6037920016,49.09
6037190301,49.09
6037403323,49.09
6037405302,49.09
6037463700,49.09
6037910713,49.09
6037111204,49.09
6037138000,49.09
6037293304,49.09
6037462500,49.09
6037572600,49.09
6037600400,49.09
6037603802,49.09
6037102107,49.70
6037185100,49.70
6037234000,49.70
6037401201,49.70
6037401603,49.70
6037401703,49.70
6037550100,49.70
6037577300,49.70
6037125100,49.70
6037139401,49.70
6037431700,49.70
6037570603,49.70
6037901003,49.70
6037291210,49.70
6037300301,50.30
6037403902,50.30
6037430501,50.30
6037571502,50.30
6037620101,50.30
6037650605,50.30
6037651402,50.30
6037701802,50.30
6037401704,50.30
6037535802,50.30
6037109604,50.30
6037111206,50.30
6037237300,50.30
6037460501,50.30
6037572900,50.30
6037701201,50.30
6037702801,50.30
6037405500,50.30
6037500404,50.30
6037536200,50.30
6037650901,50.30
6037460800,50.30
6037480802,50.30
6037550800,50.30
6037573403,50.30
6037601303,50.30
6037296402,50.30
6037530005,50.30
6037910707,50.91
6037128500,50.91
6037403317,50.91
6037482522,50.91
6037403702,50.91
6037430003,50.91
6037431001,50.91
6037603102,50.91
6037296600,50.91
6037620601,50.91
6037670416,50.91
6037406602,50.91
6037542200,50.91
6037602302,50.91
6037900602,50.91
6037552700,50.91
6037554406,50.91
6037554802,50.91
6037139302,50.91
6037143800,50.91
6037297300,50.91
6037463500,51.52
6037543502,51.52
6037920029,51.52
6037311600,51.52
6037432601,51.52
6037603702,51.52
6037702300,51.52
6037113322,51.52
6037571503,51.52
6037621201,51.52
6037621400,51.52
6037103300,51.52
6037133000,52.12
6037141302,52.12
6037310800,52.12
6037404301,52.12
6037602506,52.12
6037113232,52.12
6037137302,52.12
6037143602,52.12
6037234300,52.12
6037237800,52.12
6037401001,52.12
6037405301,52.12
6037482002,52.12
6037670407,52.12
6037113213,52.73
6037115202,52.73
6037117302,52.73
6037401311,52.73
6037406601,52.73
6037406901,52.73
6037503402,52.73
6037570003,52.73
6037575103,52.73
6037620001,52.73
6037300200,52.73
6037501200,52.73
6037503801,52.73
6037554515,52.73
6037901008,52.73
6037275302,52.73
6037276604,52.73
6037408303,52.73
6037408626,52.73
6037571102,52.73
6037577000,52.73
6037601212,52.73
6037621301,52.73
6037900300,53.33
6037900505,53.33
6037125501,53.33
6037554001,53.33
6037620102,53.33
6037113422,53.33
6037134423,53.33
6037275311,53.33
6037650604,53.33
6037115201,53.33
6037123800,53.33
6037407301,53.33
6037800101,53.33
6037800324,53.33
6037109601,53.33
6037407001,53.94
6037271701,53.94
6037300800,53.94
6037400402,53.94
6037430301,53.94
6037620702,53.94
6037920334,53.94
6037570902,54.55
6037900508,54.55
6037400900,54.55
6037403321,54.55
6037462201,54.55
6037571701,54.55
6037572001,54.55
6037261102,54.55
6037275400,54.55
6037406102,54.55
6037571101,54.55
6037460302,54.55
6037480702,55.15
6037570202,55.15
6037572700,55.15
6037576200,55.15
6037602103,55.15
6037650603,55.15
6037650800,55.15
6037900608,55.15
6037502700,55.15
6037503701,55.15
6037920338,55.15
6037431400,55.15
6037900507,55.15
6037217100,55.15
6037311200,55.15
6037407200,55.15
6037551900,55.76
6037603101,55.76
6037700400,55.76
6037920115,55.76
6037238100,55.76
6037603600,55.76
6037135102,55.76
6037238200,55.76
6037310300,55.76
6037576801,55.76
6037910715,55.76
6037297500,55.76
6037403319,55.76
6037430002,55.76
6037553100,55.76
6037800408,55.76
6037405400,55.76
6037461000,56.36
6037555103,56.36
6037910711,56.36
6037464200,56.36
6037401002,56.36
6037621001,56.36
6037430803,56.36
6037137103,56.36
6037403304,56.36
6037464000,56.36
6037401203,56.36
6037555202,56.97
6037134422,56.97
6037408631,56.97
6037576501,56.97
6037900703,56.97
6037106112,56.97
6037405600,56.97
6037670002,56.97
6037700600,56.97
6037401902,56.97
6037408504,56.97
6037501300,56.97
6037501600,57.58
6037143400,57.58
6037620305,57.58
6037543503,57.58
6037236400,57.58
6037296902,57.58
6037408705,57.58
6037620501,57.58
6037670201,58.18
6037262501,58.18
6037403721,58.18
6037503601,58.18
6037101122,58.18
6037500202,58.18
6037574100,58.18
6037920042,58.18
6037104103,58.18
6037277000,58.18
6037504002,58.18
6037551800,58.18
6037571504,58.18
6037920112,58.18
6037115301,58.18
6037603302,58.79
6037670405,58.79
6037920028,58.79
6037296300,58.79
6037602200,58.79
6037920034,58.79
6037297400,58.79
6037403801,58.79
6037132102,58.79
6037265100,58.79
6037403802,58.79
6037502100,58.79
6037570800,59.39
6037920015,59.39
6037132700,59.39
6037402200,59.39
6037115101,59.39
6037103400,59.39
6037111301,59.39
6037236000,59.39
6037550500,60
6037551000,60
6037576502,60
6037670413,60
6037920045,60
6037480500,60
6037574000,60
6037900701,60
6037482600,60
6037554521,60
6037600704,60
6037543501,60
6037920329,60
6037407702,60
6037543306,60
6037554512,60
6037276603,60.61
6037702600,60.61
6037910603,60.61
6037920313,60.61
6037651102,60.61
6037300600,60.61
6037603900,60.61
6037621324,60.61
6037920035,60.61
6037137502,60.61
6037262706,61.21
6037503802,61.21
6037620301,61.21
6037670411,61.21
6037800325,61.21
6037111202,61.21
6037403316,61.82
6037461200,61.82
6037701304,61.82
6037900605,61.82
6037400207,61.82
6037401500,62.42
6037570001,62.42
6037570501,62.42
6037577200,62.42
6037920108,62.42
6037500100,63.03
6037670326,63.03
6037111302,63.03
6037124000,63.03
6037275602,63.03
6037554522,63.64
6037601302,63.64
6037604100,63.64
6037800332,63.64
6037910716,63.64
6037403703,63.64
6037503502,63.64
6037577100,63.64
6037920116,63.64
6037577501,63.64
6037401304,63.64
6037573800,64.24
6037650502,64.24
6037405702,64.24
6037700200,64.24
6037670328,64.24
6037800102,64.85
6037620522,64.85
6037910209,64.85
6037106406,64.85
6037460301,64.85
6037300400,65.45
6037571800,65.45
6037600601,65.45
6037702102,65.45
6037430302,65.45
6037503501,65.45
6037910002,65.45
6037403722,65.45
6037670100,65.45
6037463800,66.06
6037670324,66.06
6037800326,66.06
6037503702,66.06
6037576601,66.06
6037104124,66.67
6037463400,66.67
6037576001,66.67
6037550300,66.67
6037920312,66.67
6037503902,66.67
6037573402,67.27
6037910813,67.27
6037920020,67.27
6037620602,67.88
6037650902,67.88
6037650101,67.88
6037103200,68.48
6037295103,68.48
6037650200,68.48
6037910805,68.48
6037651101,68.48
6037402600,68.48
6037920017,68.48
6037181000,68.48
6037310900,68.48
6037401701,69.09
6037502200,69.09
6037400304,69.09
6037540902,69.09
6037570901,69.70
6037503401,69.70
6037401202,69.70
6037900805,69.70
6037554518,69.70
6037650702,70.30
6037300100,70.30
6037650300,70.30
6037408402,70.30
6037543100,70.91
6037574300,70.91
6037621104,70.91
6037920013,70.91
6037300901,70.91
6037651222,71.52
6037400404,71.52
6037432500,71.52
6037920111,71.52
6037236100,72.12
6037400204,72.12
6037651201,72.12
6037574400,72.12
6037920102,72.12
6037139701,72.73
6037620400,72.73
6037106020,72.73
6037460100,72.73
6037900705,72.73
6037276100,73.33
6037401602,73.94
6037901011,73.94
6037206020,73.94
6037500700,73.94
6037650001,73.94
6037143100,73.94
6037430502,74.55
6037572201,74.55
6037651304,74.55
6037573700,74.55
6037577602,74.55
6037920330,74.55
6037463900,75.15
6037670003,75.15
6037651001,75.15
6037400206,75.15
6037502601,75.15
6037651002,75.15
6037910208,75.76
6037310100,75.76
6037620800,75.76
6037500201,75.76
6037900900,75.76
6037900609,76.36
6037570701,76.36
6037297000,76.36
6037137201,76.36
6037573100,76.36
6037701402,76.36
6037406500,76.97
6037910301,76.97
6037901010,76.97
6037311500,77.58
6037650602,78.18
6037670702,78.18
6037571900,78.18
6037900104,78.18
6037238400,78.79
6037297601,78.79
6037575902,79.39
6037900501,79.39
6037900504,79.39
6037901101,80
6037651302,80
6037900803,80.61
6037503703,80.61
6037900103,80.61
6037910804,81.21
6037576602,81.82
6037111400,81.82
6037460200,81.82
6037911001,82.42
6037543321,82.42
6037300701,82.42
6037408503,83.03
6037702901,83.64
6037901213,83.64
6037553200,84.85
6037577603,85.45
6037543603,85.45
6037403600,85.45
6037910705,86.06
6037262604,86.06
6037276000,86.06
6037401601,86.67
6037901009,86.67
6037571000,86.67
6037543602,86.67
6037137402,87.27
6037910207,87.27
6037901102,87.88
6037401312,87.88
6037703200,88.48
6037910302,88.48
6037910202,89.09
6037571200,90.30
6037574500,90.30
6037670701,90.30
6037910401,90.30
6037311700,90.91
6037620701,90.91
6037910210,91.52
6037543304,92.12
6037703002,92.73
6037703100,93.33
6037572002,93.33
6037602600,93.94
6037573601,93.94
6037701100,93.94
6037920031,95.76
6037206300,97.58
6037543322,106.06
6037670602,110.30
6037401800,124.85
6037601401,128.48
6037901004,139.39
6037901205,162.42
