GEO_id2,Civilian_EST_Tot_Pop,Civilian_MOE_Tot_Pop,Civilian_Stadard_Error,Veteran_EST,Veteran_MOE,Veteran_Standard_Error
6037406402,1729,121,73.56,98,54,32.12
6037554511,2989,260,158.05,98,79,32.12
6037602004,2901,244,148.33,98,90,32.12
6037602404,4639,323,196.35,98,91,32.12
6037603704,4616,418,254.1,98,92,32.12
6037701702,3060,288,175.08,98,103,32.12
6037113211,3098,170,103.34,99,13,32.12
6037189902,5088,281,170.82,99,29,32.12
6037214502,4520,377,229.18,99,36,32.12
6037216900,4363,334,203.04,99,37,32.12
6037270100,3832,359,218.24,99,45,32.12
6037271300,3681,327,198.78,99,45,32.12
6037408133,4442,356,216.41,99,55,32.12
6037462100,4514,325,197.57,99,60,32.12
6037603200,2737,223,135.56,99,92,32.12
6037920041,2034,198,120.36,99,136,32.12
6037124400,3556,224,136.17,100,20,32.73
6037125502,3049,290,176.29,100,20,32.73
6037137104,2262,188,114.29,100,25,32.73
6037294302,3172,331,201.22,100,47,32.73
6037481800,2386,124,75.38,100,62,32.73
6037503105,3133,326,198.18,100,65,32.73
6037550000,1673,425,258.36,100,75,32.73
6037572800,798,243,147.72,100,83,32.73
6037575001,3085,242,147.11,100,84,32.73
6037602504,3515,275,167.17,100,91,32.73
6037106641,1875,92,55.93,101,12,32.73
6037135201,2139,181,110.03,101,25,32.73
6037217002,4215,274,166.57,101,37,32.73
6037237401,2900,264,160.49,101,41,32.73
6037271600,3889,296,179.94,101,45,32.73
6037408629,2235,187,113.68,101,56,32.73
6037501802,2771,214,130.09,101,64,32.73
6037542502,3422,441,268.09,101,73,32.73
6037800328,2345,265,161.09,101,108,32.73
6037109800,4294,361,219.45,102,12,32.73
6037119400,4243,289,175.68,102,16,32.73
6037128400,3245,260,158.05,102,22,32.73
6037131300,4064,290,176.29,102,22,32.73
6037134306,3101,288,175.08,102,24,32.73
6037192410,3345,300,182.37,102,30,32.73
6037207710,3810,348,211.55,102,34,32.73
6037219500,1438,165,100.3,102,38,33.33
6037219700,3389,345,209.73,102,38,33.33
6037301702,4718,357,217.02,102,49,33.33
6037302102,5249,298,181.16,102,49,33.33
6037500403,3168,330,200.61,102,64,33.33
6037542501,3284,328,199.39,102,73,33.33
6037602802,3718,396,240.73,102,91,33.33
6037900201,822,97,58.97,102,110,33.33
6037910809,1798,111,67.48,102,126,33.33
6037131100,2598,191,116.11,103,22,33.33
6037132501,3604,283,172.04,103,23,33.33
6037134901,2290,200,121.58,103,25,33.33
6037190402,2309,193,117.33,103,29,33.33
6037241002,2484,251,152.58,103,42,33.33
6037267100,5690,469,285.11,103,44,33.33
6037278102,2905,237,144.07,103,46,33.33
6037403406,2359,201,122.19,103,53,33.33
6037408704,2600,252,153.19,103,57,33.33
6037603500,2364,174,105.78,103,92,33.33
6037702201,3563,274,166.57,103,104,33.33
6037920040,2522,254,154.41,103,136,33.33
6037102103,1594,122,74.16,104,6,33.33
6037104704,3159,273,165.96,104,11,33.33
6037120400,5477,442,268.69,104,17,33.33
6037131701,3753,297,180.55,104,23,33.33
6037141303,2913,228,138.6,104,26,33.33
6037262601,2679,240,145.9,104,43,33.33
6037262704,2838,198,120.36,104,43,33.33
6037277100,2506,210,127.66,104,46,33.33
6037310703,3995,300,182.37,104,50,33.94
6037480101,3162,228,138.6,104,61,33.94
6037532200,4864,456,277.2,104,68,33.94
6037570303,2843,291,176.9,104,80,33.94
6037201402,4216,414,251.67,105,33,33.94
6037211120,4939,481,292.4,105,35,33.94
6037218220,3469,315,191.49,105,37,33.94
6037241120,3539,402,244.38,105,42,33.94
6037294410,3344,237,144.07,105,47,33.94
6037401303,1853,139,84.5,105,51,33.94
6037404801,6120,449,272.95,105,53,33.94
6037430902,3785,363,220.67,105,57,33.94
6037462700,4384,449,272.95,105,60,33.94
6037103102,3775,332,201.82,106,7,33.94
6037123510,3813,315,191.49,106,19,33.94
6037143200,3696,380,231,106,27,33.94
6037191120,3649,315,191.49,106,30,33.94
6037191201,3899,510,310.03,106,30,33.94
6037191901,2873,295,179.33,106,30,33.94
6037203800,3348,356,216.41,106,33,33.94
6037432202,3545,302,183.59,106,58,33.94
6037480102,3801,246,149.54,106,61,33.94
6037501501,2042,128,77.81,106,64,33.94
6037542401,3624,416,252.89,106,73,33.94
6037570601,4296,323,196.35,106,81,33.94
6037576700,3580,291,176.9,106,86,33.94
6037702700,2793,186,113.07,106,105,34.55
6037800504,2113,243,147.72,106,109,34.55
6037109100,2290,207,125.84,107,12,34.55
6037139200,4566,379,230.4,107,26,34.55
6037211500,3349,294,178.72,107,35,34.55
6037234800,2808,241,146.5,107,40,34.55
6037311400,1892,126,76.6,107,50,34.55
6037430102,3782,322,195.74,107,57,34.55
6037574202,1821,174,105.78,107,84,34.55
6037620901,2151,113,68.69,107,94,34.55
6037109603,3540,399,242.55,108,12,34.55
6037183101,2893,278,169,108,27,34.55
6037206200,3396,302,183.59,108,33,34.55
6037430901,3490,257,156.23,108,57,34.55
6037431200,4808,380,231,108,57,34.55
6037501504,2723,212,128.88,108,64,34.55
6037536102,2580,222,134.95,108,71,34.55
6037575803,2320,254,154.41,108,85,34.55
6037900806,3271,341,207.29,108,114,34.55
6037910404,2833,304,184.8,108,122,34.55
6037920037,4934,378,229.79,108,135,34.55
6037134304,2321,163,99.09,109,24,34.55
6037143604,3105,282,171.43,109,27,34.55
6037194200,3026,406,246.81,109,31,34.55
6037221402,2289,234,142.25,109,38,34.55
6037480011,4068,322,195.74,109,61,34.55
6037570304,3437,355,215.81,109,80,34.55
6037910606,2255,170,103.34,109,123,34.55
6037104108,3870,322,195.74,110,8,34.55
6037106407,2164,226,137.39,110,12,34.55
6037128702,4869,372,226.14,110,22,34.55
6037141600,3395,205,124.62,110,26,34.55
6037186203,2392,226,137.39,110,28,34.55
6037216700,3082,260,158.05,110,37,35.15
6037237402,2391,205,124.62,110,41,35.15
6037403303,2194,148,89.97,110,52,35.15
6037462600,1813,95,57.75,110,60,35.15
6037550601,4042,311,189.06,110,76,35.15
6037576503,3674,289,175.68,110,86,35.15
6037650102,1887,150,91.19,110,96,35.15
6037800329,5096,453,275.38,110,108,35.15
6037189101,2215,209,127.05,111,29,35.15
6037218110,2672,257,156.23,111,37,35.15
6037400603,3823,293,178.12,111,51,35.15
6037481902,2671,235,142.86,111,62,35.15
6037601211,2182,185,112.46,111,88,35.15
6037106510,3787,304,184.8,112,12,35.15
6037127102,4479,580,352.58,112,20,35.15
6037240900,3995,456,277.2,112,42,35.15
6037271902,3468,309,187.84,112,45,35.15
6037134424,2275,118,71.73,113,24,35.15
6037211000,3771,313,190.27,113,35,35.15
6037297201,2996,363,220.67,113,48,35.15
6037408800,3191,326,198.18,113,57,35.15
6037481101,3699,343,208.51,113,62,35.15
6037530006,3188,327,198.78,113,66,35.15
6037542800,2306,218,132.52,113,74,35.15
6037602104,4014,300,182.37,113,90,35.15
6037702802,2061,229,139.21,113,105,35.15
6037109400,2904,454,275.99,114,12,35.15
6037119700,3968,324,196.96,114,16,35.15
6037121102,1952,254,154.41,114,17,35.15
6037127300,3751,349,212.16,114,21,35.76
6037185204,1625,113,68.69,114,28,35.76
6037189701,3182,310,188.45,114,29,35.76
6037432000,6306,465,282.67,114,58,35.76
6037621004,3725,381,231.61,114,94,35.76
6037670500,1364,117,71.12,114,99,35.76
6037800406,2337,193,117.33,114,108,35.76
6037920339,5215,304,184.8,114,155,35.76
6037120300,4408,361,219.45,115,17,35.76
6037234501,2063,239,145.29,115,40,35.76
6037302301,3580,251,152.58,115,49,35.76
6037310602,2177,151,91.79,115,50,35.76
6037408623,2522,142,86.32,115,56,35.76
6037480400,4483,375,227.96,115,61,35.76
6037102105,1580,191,116.11,116,7,35.76
6037106646,2839,204,124.01,116,12,35.76
6037125402,3703,243,147.72,116,20,35.76
6037189500,3786,354,215.2,116,29,35.76
6037296401,2700,227,137.99,116,47,35.76
6037433802,2808,275,167.17,116,59,35.76
6037480803,3131,282,171.43,116,62,35.76
6037480901,4242,290,176.29,116,62,35.76
6037550700,5199,542,329.48,116,76,35.76
6037576901,4276,306,186.02,116,86,35.76
6037131020,4742,419,254.71,117,22,35.76
6037132900,3063,220,133.74,117,23,35.76
6037186201,2801,283,172.04,117,28,35.76
6037206031,3363,335,203.65,117,33,35.76
6037301204,4568,447,271.73,117,49,35.76
6037320201,3061,286,173.86,117,50,35.76
6037400501,1720,91,55.32,117,50,35.76
6037463101,2014,210,127.66,117,60,36.36
6037570301,5274,447,271.73,117,80,36.36
6037107020,4241,399,242.55,118,12,36.36
6037139802,3294,343,208.51,118,26,36.36
6037183103,3462,322,195.74,118,27,36.36
6037406200,4515,338,205.47,118,54,36.36
6037408137,3140,301,182.98,118,55,36.36
6037536103,4317,375,227.96,118,71,36.36
6037700502,4213,408,248.02,118,100,36.36
6037920018,1730,113,68.69,118,129,36.36
6037197410,3766,298,181.16,119,32,36.36
6037291110,2767,305,185.41,119,46,36.36
6037403322,3058,165,100.3,119,52,36.36
6037404402,3664,372,226.14,119,53,36.36
6037574901,2855,173,105.17,119,84,36.36
6037603005,4208,315,191.49,119,91,36.36
6037651221,2620,171,103.95,119,97,36.36
6037910402,2360,213,129.48,119,120,36.36
6037113102,2625,149,90.58,120,12,36.36
6037117202,2141,183,111.25,120,15,36.36
6037117301,3328,225,136.78,120,15,36.36
6037124903,3233,262,159.27,120,20,36.36
6037181400,3723,279,169.6,120,27,36.36
6037267902,2792,238,144.68,120,45,36.36
6037310201,4439,297,180.55,120,49,36.36
6037403325,4093,211,128.27,120,52,36.97
6037408003,3743,437,265.65,120,55,36.97
6037431800,4804,408,248.02,120,58,36.97
6037461502,5464,488,296.66,120,60,36.97
6037554516,3236,299,181.76,120,79,36.97
6037115403,2910,301,182.98,121,15,36.97
6037122120,3452,415,252.28,121,18,36.97
6037139600,4101,372,226.14,121,26,36.97
6037530004,3061,300,182.37,121,66,36.97
6037530102,4266,366,222.49,121,66,36.97
6037575802,3790,286,173.86,121,85,36.97
6037106642,2574,237,144.07,122,12,36.97
6037216800,2507,207,125.84,122,37,36.97
6037262303,2362,235,142.86,122,43,36.97
6037310400,2595,229,139.21,122,49,36.97
6037311300,3134,226,137.39,122,50,36.97
6037406702,4693,369,224.32,122,54,36.97
6037540000,5165,379,230.4,122,71,36.97
6037550902,4426,331,201.22,122,76,36.97
6037552002,2789,252,153.19,122,77,36.97
6037554900,5901,415,252.28,122,80,36.97
6037900506,3240,311,189.06,122,111,36.97
6037900804,2415,267,162.31,122,114,36.97
6037181300,3364,263,159.88,123,27,36.97
6037183104,1848,152,92.4,123,27,36.97
6037183702,2322,266,161.7,123,28,36.97
6037265601,2832,272,165.35,123,44,36.97
6037408627,2828,160,97.26,123,56,36.97
6037480704,3539,241,146.5,123,61,36.97
6037551502,3210,358,217.63,123,77,37.58
6037650701,1950,113,68.69,123,96,37.58
6037101300,3782,402,244.38,124,6,37.58
6037134201,3556,425,258.36,124,24,37.58
6037134800,5122,341,207.29,124,24,37.58
6037480302,3888,271,164.74,124,61,37.58
6037501503,3929,303,184.19,124,64,37.58
6037502402,3019,152,92.4,124,65,37.58
6037554403,4004,412,250.46,124,79,37.58
6037910504,3167,303,184.19,124,122,37.58
6037104204,2765,241,146.5,125,9,37.58
6037109700,3591,396,240.73,125,12,37.58
6037124500,2300,253,153.8,125,20,37.58
6037139503,4932,412,250.46,125,26,37.58
6037141101,4016,330,200.61,125,26,37.58
6037236204,2200,251,152.58,125,41,37.58
6037242000,2857,279,169.6,125,42,37.58
6037504001,5181,326,198.18,125,66,37.58
6037551300,4136,405,246.2,125,77,37.58
6037553000,3792,338,205.47,125,77,37.58
6037621102,2304,156,94.83,125,95,37.58
6037109300,2595,143,86.93,126,12,37.58
6037134303,5046,419,254.71,126,24,37.58
6037234502,2329,327,198.78,126,40,37.58
6037406300,4449,317,192.71,126,54,37.58
6037574201,2323,137,83.28,126,84,37.58
6037901007,1616,149,90.58,126,115,37.58
6037901210,1383,149,90.58,126,117,38.18
6037119002,5895,482,293.01,127,16,38.18
6037237900,3277,309,187.84,127,41,38.18
6037267300,4415,450,273.56,127,44,38.18
6037407900,5270,464,282.07,127,55,38.18
6037408005,3792,294,178.72,127,55,38.18
6037462400,3231,220,133.74,127,60,38.18
6037574800,2423,175,106.38,127,84,38.18
6037920043,4296,199,120.97,127,137,38.18
6037115104,4083,371,225.53,128,14,38.18
6037124700,4571,375,227.96,128,20,38.18
6037132001,2519,177,107.6,128,23,38.18
6037134104,3437,276,167.78,128,24,38.18
6037139301,3792,353,214.59,128,26,38.18
6037189600,3327,323,196.35,128,29,38.18
6037265602,2517,316,192.1,128,44,38.18
6037273902,3640,289,175.68,128,46,38.18
6037311100,3171,198,120.36,128,50,38.18
6037406701,2451,139,84.5,128,54,38.18
6037482102,2505,203,123.4,128,63,38.18
6037570402,2654,204,124.01,128,81,38.79
6037800202,4424,312,189.67,128,107,38.79
6037185202,3360,355,215.81,129,28,38.79
6037195400,4129,411,249.85,129,31,38.79
6037403901,2700,204,124.01,129,53,38.79
6037404802,3411,488,296.66,129,53,38.79
6037407802,2909,200,121.58,129,55,38.79
6037408724,3761,311,189.06,129,57,38.79
6037433801,4548,469,285.11,129,59,38.79
6037482701,3608,288,175.08,129,63,38.79
6037502901,4441,307,186.63,129,65,38.79
6037554514,3863,265,161.09,129,79,38.79
6037602105,3432,297,180.55,129,90,38.79
6037231400,4148,584,355.02,130,40,38.79
6037262400,2206,194,117.93,130,43,38.79
6037408212,4447,444,269.91,130,56,38.79
6037480703,2779,186,113.07,130,61,38.79
6037503103,3903,298,181.16,130,65,38.79
6037503301,2415,177,107.6,130,65,38.79
6037620521,2937,202,122.8,130,94,38.79
6037128801,2887,219,133.13,131,22,38.79
6037135113,2473,221,134.35,131,25,38.79
6037218900,4664,438,266.26,131,38,38.79
6037430400,3689,280,170.21,131,57,38.79
6037463602,5140,624,379.33,131,61,38.79
6037552200,4148,316,192.1,131,77,39.39
6037603703,2157,166,100.91,131,92,39.39
6037650003,2491,215,130.7,131,96,39.39
6037701801,5296,312,189.67,131,103,39.39
6037264301,4785,327,198.78,132,43,39.39
6037461501,3254,283,172.04,132,60,39.39
6037503202,3876,375,227.96,132,65,39.39
6037702202,3158,178,108.21,132,105,39.39
6037102104,3252,350,212.77,133,7,39.39
6037113234,3558,302,183.59,133,13,39.39
6037134302,3027,249,151.37,133,24,39.39
6037240020,3808,366,222.49,133,42,39.39
6037272100,3675,281,170.82,133,45,39.39
6037407101,3518,289,175.68,133,55,39.39
6037531902,3312,325,197.57,133,67,39.39
6037920200,5422,312,189.67,133,145,39.39
6037132002,2570,258,156.84,134,23,39.39
6037186100,4142,240,145.9,134,28,39.39
6037234600,3750,329,200,134,40,39.39
6037293302,4237,444,269.91,134,47,39.39
6037301100,5619,372,226.14,134,48,39.39
6037403320,4048,258,156.84,134,52,39.39
6037480012,3909,435,264.44,134,61,39.39
6037602505,2965,184,111.85,134,91,39.39
6037106111,3668,350,212.77,135,12,39.39
6037106520,4300,340,206.69,135,12,39.39
6037119800,5041,299,181.76,135,16,39.39
6037141500,2244,187,113.68,135,26,39.39
6037189400,3057,278,169,135,29,39.39
6037194102,2949,201,122.19,135,31,39.39
6037262200,3714,302,183.59,135,43,40
6037311801,2359,245,148.94,135,50,40
6037432300,3498,279,169.6,135,58,40
6037700501,3780,350,212.77,135,100,40
6037901209,1186,175,106.38,135,117,40
6037123304,3354,267,162.31,136,18,40
6037234700,2929,395,240.12,136,40,40
6037400205,2318,171,103.95,136,50,40
6037402904,2753,195,118.54,136,52,40
6037540800,4521,479,291.19,136,72,40
6037551402,3474,205,124.62,136,77,40
6037552900,5329,565,343.47,136,77,40
6037553802,4606,338,205.47,136,78,40
6037570002,2288,151,91.79,136,80,40
6037603301,3208,264,160.49,136,92,40
6037108102,2861,187,113.68,137,12,40
6037269000,4428,432,262.61,137,45,40
6037407801,4257,371,225.53,137,55,40
6037463601,5162,395,240.12,137,61,40
6037502005,3570,288,175.08,137,65,40.61
6037543903,2966,214,130.09,137,75,40.61
6037553901,4780,333,202.43,137,78,40.61
6037702803,2551,230,139.82,137,105,40.61
6037920326,5148,303,184.19,137,149,40.61
6037408401,3376,283,172.04,138,56,40.61
6037482402,6006,518,314.89,138,63,40.61
6037503602,3550,185,112.46,138,66,40.61
6037554700,3577,324,196.96,138,80,40.61
6037575401,3626,440,267.48,138,84,40.61
6037600702,3834,936,569,138,87,40.61
6037121010,3541,480,291.79,139,17,40.61
6037127210,4333,341,207.29,139,21,40.61
6037141700,2504,193,117.33,139,26,40.61
6037183222,2882,321,195.14,139,27,40.61
6037221500,2962,282,171.43,139,38,40.61
6037241202,3613,394,239.51,139,42,40.61
6037293301,2540,297,180.55,139,47,40.61
6037402301,4084,366,222.49,139,51,40.61
6037406000,3912,260,158.05,139,54,40.61
6037460600,3503,204,124.01,139,59,40.61
6037552601,4103,293,178.12,139,77,40.61
6037910001,4464,465,282.67,139,117,40.61
6037920032,2381,150,91.19,139,132,40.61
6037294110,3060,315,191.49,140,47,40.61
6037405900,3022,225,136.78,140,54,40.61
6037482702,2147,145,88.15,140,63,40.61
6037530202,3521,330,200.61,140,66,40.61
6037554519,2966,179,108.81,140,79,40.61
6037572500,2565,286,173.86,140,83,40.61
6037600501,2043,177,107.6,140,87,40.61
6037650004,3333,291,176.9,140,96,41.21
6037701601,3842,257,156.23,140,103,41.21
6037113101,2987,301,182.98,141,12,41.21
6037231600,5085,378,229.79,141,40,41.21
6037297110,3629,419,254.71,141,48,41.21
6037461300,5763,357,217.02,141,60,41.21
6037462800,2319,147,89.36,141,60,41.21
6037532101,4596,385,234.04,141,68,41.21
6037573004,3202,291,176.9,141,83,41.21
6037621204,2868,272,165.35,141,95,41.21
6037701000,4416,322,195.74,141,101,41.21
6037135203,5850,333,202.43,142,25,41.21
6037139001,4248,259,157.45,142,25,41.21
6037265520,4206,367,223.1,142,44,41.21
6037300502,4689,583,354.41,142,48,41.82
6037404201,2746,330,200.61,142,53,41.82
6037408134,2327,209,127.05,142,55,41.82
6037408135,2986,212,128.88,142,55,41.82
6037502301,4662,401,243.77,142,65,41.82
6037554204,3140,331,201.22,142,79,41.82
6037600502,1778,189,114.89,142,87,41.82
6037601001,1858,195,118.54,142,88,41.82
6037620002,2632,197,119.76,142,93,41.82
6037106113,2865,253,153.8,143,12,41.82
6037460700,3710,282,171.43,143,59,41.82
6037482800,3594,249,151.37,143,63,41.82
6037700802,3300,259,157.45,143,100,41.82
6037910601,4660,473,287.54,143,122,41.82
6037128910,3572,252,153.19,144,22,41.82
6037220000,4316,387,235.26,144,38,41.82
6037261200,3409,223,135.56,144,43,41.82
6037406800,3856,263,159.88,144,55,41.82
6037461600,4893,377,229.18,144,60,41.82
6037603801,3751,425,258.36,144,92,41.82
6037700801,4414,388,235.87,144,100,41.82
6037119900,3929,311,189.06,145,16,41.82
6037274100,3698,386,234.65,145,46,41.82
6037301900,6725,527,320.36,145,49,41.82
6037401102,2472,291,176.9,145,51,41.82
6037432102,4554,355,215.81,145,58,41.82
6037481901,5103,275,167.17,145,62,41.82
6037543000,3333,325,197.57,145,74,42.42
6037570702,1870,151,91.79,145,81,42.42
6037701302,4386,271,164.74,145,102,42.42
6037920044,2038,132,80.24,145,138,42.42
6037920104,2320,117,71.12,145,141,42.42
6037139801,2666,249,151.37,146,26,42.42
6037218400,3428,319,193.92,146,37,42.42
6037543801,4201,361,219.45,146,75,42.42
6037552001,3207,240,145.9,146,77,42.42
6037700101,5007,472,286.93,146,99,42.42
6037701502,3438,300,182.37,146,102,42.42
6037910501,3105,286,173.86,146,122,42.42
6037181500,3143,218,132.52,147,27,42.42
6037275102,3043,336,204.26,147,46,42.42
6037401101,3933,236,143.47,147,51,42.42
6037403402,2963,177,107.6,147,52,42.42
6037408624,2684,204,124.01,147,56,42.42
6037430600,3628,266,161.7,147,57,42.42
6037543802,5215,416,252.89,147,75,42.42
6037577400,2688,241,146.5,147,87,42.42
6037232300,3915,1088,661.4,148,40,42.42
6037272302,3513,325,197.57,148,45,42.42
6037400403,3325,261,158.66,148,50,42.42
6037431502,3318,332,201.82,148,58,42.42
6037554517,3554,278,169,148,79,42.42
6037576301,3148,265,161.09,148,85,43.03
6037910206,2448,199,120.97,148,119,43.03
6037910602,2775,320,194.53,148,123,43.03
6037121802,2750,404,245.59,149,17,43.03
6037402405,2175,159,96.66,149,51,43.03
6037403318,4978,245,148.94,149,52,43.03
6037232500,3407,494,300.3,150,40,43.03
6037403312,3984,221,134.35,150,52,43.03
6037431600,3455,269,163.53,150,58,43.03
6037481002,5026,426,258.97,150,62,43.03
6037501002,3920,269,163.53,150,64,43.03
6037620303,3058,208,126.44,150,93,43.03
6037650401,3569,255,155.02,150,96,43.03
6037670001,2868,248,150.76,150,98,43.03
6037297202,3261,317,192.71,151,48,43.03
6037311802,3120,292,177.51,151,50,43.03
6037320202,4206,382,232.22,151,50,43.03
6037265700,4387,424,257.75,152,44,43.03
6037540203,4096,361,219.45,152,72,43.03
6037602507,3258,243,147.72,152,91,43.03
6037650501,2386,175,106.38,152,96,43.03
6037109200,2354,197,119.76,153,12,43.03
6037128802,4009,267,162.31,153,22,43.03
6037293201,5468,475,288.75,153,47,43.64
6037464100,5607,366,222.49,153,61,43.64
6037552302,3205,294,178.72,153,77,43.64
6037554301,2746,286,173.86,153,79,43.64
6037601100,4855,610,370.82,153,88,43.64
6037124201,2574,267,162.31,154,20,43.64
6037131800,4803,399,242.55,154,23,43.64
6037137000,3962,213,129.48,154,25,43.64
6037431002,2559,177,107.6,154,57,43.64
6037106643,3873,293,178.12,155,12,43.64
6037131600,3968,534,324.62,155,22,43.64
6037191420,3010,323,196.35,155,30,43.64
6037276400,3479,269,163.53,155,46,43.64
6037407102,4409,315,191.49,155,55,43.64
6037433700,3180,238,144.68,155,59,43.64
6037480002,2786,199,120.97,155,61,43.64
6037504101,4110,269,163.53,155,66,44.24
6037550602,3583,270,164.13,155,76,44.24
6037602301,4943,347,210.94,155,90,44.24
6037900607,2557,422,256.53,155,113,44.24
6037920039,1448,90,54.71,155,135,44.24
6037113421,5172,354,215.2,156,14,44.24
6037460900,5606,420,255.32,156,59,44.24
6037503302,5168,483,293.62,156,65,44.24
6037621326,2652,195,118.54,156,95,44.24
6037132300,5704,514,312.46,157,23,44.24
6037402102,3626,327,198.78,157,51,44.24
6037544001,3635,310,188.45,157,75,44.24
6037101400,3348,211,128.27,158,6,44.24
6037134101,4510,446,271.12,158,24,44.24
6037143300,5793,358,217.63,158,27,44.24
6037211921,1911,174,105.78,158,35,44.24
6037480201,3044,241,146.5,158,61,44.24
6037501400,3185,276,167.78,158,64,44.24
6037543400,3098,229,139.21,158,74,44.24
6037551401,3528,234,142.25,158,77,44.24
6037910201,2941,269,163.53,158,118,44.24
6037125320,5008,535,325.23,159,20,44.85
6037275603,2321,171,103.95,159,46,44.85
6037408628,4562,371,225.53,159,56,44.85
6037430701,4289,315,191.49,159,57,44.85
6037431100,5496,582,353.8,159,57,44.85
6037503201,3268,283,172.04,159,65,44.85
6037543703,2695,206,125.23,159,75,44.85
6037111100,2413,154,93.62,160,12,44.85
6037113321,5088,393,238.91,160,13,44.85
6037113401,4865,389,236.47,160,14,44.85
6037131200,2653,244,148.33,160,22,44.85
6037402001,2347,191,116.11,160,51,44.85
6037460502,3251,222,134.95,160,59,44.85
6037532304,3205,428,260.18,160,68,44.85
6037920109,4215,249,151.37,160,142,44.85
6037137401,3318,265,161.09,161,25,44.85
6037235201,2317,204,124.01,161,40,45.45
6037235202,3606,277,168.39,161,40,45.45
6037408136,3062,202,122.8,161,55,45.45
6037575002,3938,258,156.84,161,84,45.45
6037920030,4306,280,170.21,161,131,45.45
6037108201,4309,253,153.8,162,12,45.45
6037111201,2713,274,166.57,162,12,45.45
6037132101,3736,394,239.51,162,23,45.45
6037195100,4116,316,192.1,162,31,45.45
6037235100,3979,268,162.92,162,40,45.45
6037238000,4842,641,389.67,162,41,45.45
6037403000,5660,414,251.67,162,52,45.45
6037137501,3614,387,235.26,163,25,45.45
6037463200,2790,198,120.36,163,61,45.45
6037603001,5688,469,285.11,163,91,45.45
6037603400,3367,322,195.74,163,92,45.45
6037920106,2547,209,127.05,163,141,45.45
6037541002,2450,304,184.8,164,72,45.45
6037576403,3465,341,207.29,164,85,45.45
6037602402,4678,442,268.69,164,90,45.45
6037670403,2099,121,73.56,164,99,46.06
6037106645,2848,285,173.25,165,12,46.06
6037232400,5341,394,239.51,165,40,46.06
6037400800,6279,308,187.23,165,51,46.06
6037402002,3173,309,187.84,165,51,46.06
6037503901,2305,182,110.64,165,66,46.06
6037553502,3186,322,195.74,165,77,46.06
6037571400,3599,257,156.23,165,82,46.06
6037600302,2305,214,130.09,165,87,46.06
6037106010,2480,214,130.09,166,12,46.06
6037236203,2560,249,151.37,166,41,46.06
6037267901,2104,244,148.33,166,44,46.06
6037408625,3119,309,187.84,166,56,46.06
6037430801,5216,388,235.87,166,57,46.67
6037462900,3043,203,123.4,166,60,46.67
6037480600,6104,330,200.61,166,61,46.67
6037543604,4455,313,190.27,166,75,46.67
