GEO_id2,Tot_Pop_Standard_Error 
6037101110,228.57
6037123901,153.19
6037128602,204.26
6037135202,182.98
6037218800,127.05
6037262100,202.43
6037273100,132.52
6037432402,295.44
6037540102,247.42
6037541801,196.35
6037555002,151.98
6037601002,272.34
6037601402,240.12
6037602403,209.12
6037910810,98.48
6037920314,73.56
6037113231,52.89
6037261101,143.47
6037269300,84.5
6037278001,127.66
6037297602,168.39
6037320300,226.14
6037406402,73.56
6037554511,158.05
6037602004,148.33
6037602404,196.35
6037603704,254.1
6037701702,175.08
6037113211,103.34
6037189902,170.82
6037214502,229.18
6037216900,203.04
6037270100,218.24
6037271300,198.78
6037408133,216.41
6037462100,197.57
6037603200,135.56
6037920041,120.36
6037124400,136.17
6037125502,176.29
6037137104,114.29
6037294302,201.22
6037481800,75.38
6037503105,198.18
6037550000,258.36
6037572800,147.72
6037575001,147.11
6037602504,167.17
6037106641,55.93
6037135201,110.03
6037217002,166.57
6037237401,160.49
6037271600,179.94
6037408629,113.68
6037501802,130.09
6037542502,268.09
6037800328,161.09
6037109800,219.45
6037119400,175.68
6037128400,158.05
6037131300,176.29
6037134306,175.08
6037192410,182.37
6037207710,211.55
6037219500,100.3
6037219700,209.73
6037301702,217.02
6037302102,181.16
6037500403,200.61
6037542501,199.39
6037602802,240.73
6037900201,58.97
6037910809,67.48
6037131100,116.11
6037132501,172.04
6037134901,121.58
6037190402,117.33
6037241002,152.58
6037267100,285.11
6037278102,144.07
6037403406,122.19
6037408704,153.19
6037603500,105.78
6037702201,166.57
6037920040,154.41
6037102103,74.16
6037104704,165.96
6037120400,268.69
6037131701,180.55
6037141303,138.6
6037262601,145.9
6037262704,120.36
6037277100,127.66
6037310703,182.37
6037480101,138.6
6037532200,277.2
6037570303,176.9
6037201402,251.67
6037211120,292.4
6037218220,191.49
6037241120,244.38
6037294410,144.07
6037401303,84.5
6037404801,272.95
6037430902,220.67
6037462700,272.95
6037103102,201.82
6037123510,191.49
6037143200,231
6037191120,191.49
6037191201,310.03
6037191901,179.33
6037203800,216.41
6037432202,183.59
6037480102,149.54
6037501501,77.81
6037542401,252.89
6037570601,196.35
6037576700,176.9
6037702700,113.07
6037800504,147.72
6037109100,125.84
6037139200,230.4
6037211500,178.72
6037234800,146.5
6037311400,76.6
6037430102,195.74
6037574202,105.78
6037620901,68.69
6037109603,242.55
6037183101,169
6037206200,183.59
6037430901,156.23
6037431200,231
6037501504,128.88
6037536102,134.95
6037575803,154.41
6037900806,207.29
6037910404,184.8
6037920037,229.79
6037134304,99.09
6037143604,171.43
6037194200,246.81
6037221402,142.25
6037480011,195.74
6037570304,215.81
6037910606,103.34
6037104108,195.74
6037106407,137.39
6037128702,226.14
6037141600,124.62
6037186203,137.39
6037216700,158.05
6037237402,124.62
6037403303,89.97
6037462600,57.75
6037550601,189.06
6037576503,175.68
6037650102,91.19
6037800329,275.38
6037189101,127.05
6037218110,156.23
6037400603,178.12
6037481902,142.86
6037601211,112.46
6037106510,184.8
6037127102,352.58
6037240900,277.2
6037271902,187.84
6037134424,71.73
6037211000,190.27
6037297201,220.67
6037408800,198.18
6037481101,208.51
6037530006,198.78
6037542800,132.52
6037602104,182.37
6037702802,139.21
6037109400,275.99
6037119700,196.96
6037121102,154.41
6037127300,212.16
6037185204,68.69
6037189701,188.45
6037432000,282.67
6037621004,231.61
6037670500,71.12
6037800406,117.33
6037920339,184.8
6037120300,219.45
6037234501,145.29
6037302301,152.58
6037310602,91.79
6037408623,86.32
6037480400,227.96
6037102105,116.11
6037106646,124.01
6037125402,147.72
6037189500,215.2
6037296401,137.99
6037433802,167.17
6037480803,171.43
6037480901,176.29
6037550700,329.48
6037576901,186.02
6037131020,254.71
6037132900,133.74
6037186201,172.04
6037206031,203.65
6037301204,271.73
6037320201,173.86
6037400501,55.32
6037463101,127.66
6037570301,271.73
6037107020,242.55
6037139802,208.51
6037183103,195.74
6037406200,205.47
6037408137,182.98
6037536103,227.96
6037700502,248.02
6037920018,68.69
6037197410,181.16
6037291110,185.41
6037403322,100.3
6037404402,226.14
6037574901,105.17
6037603005,191.49
6037651221,103.95
6037910402,129.48
6037113102,90.58
6037117202,111.25
6037117301,136.78
6037124903,159.27
6037181400,169.6
6037267902,144.68
6037310201,180.55
6037403325,128.27
6037408003,265.65
6037431800,248.02
6037461502,296.66
6037554516,181.76
6037115403,182.98
6037122120,252.28
6037139600,226.14
6037530004,182.37
6037530102,222.49
6037575802,173.86
6037106642,144.07
6037216800,125.84
6037262303,142.86
6037310400,139.21
6037311300,137.39
6037406702,224.32
6037540000,230.4
6037550902,201.22
6037552002,153.19
6037554900,252.28
6037900506,189.06
6037900804,162.31
6037181300,159.88
6037183104,92.4
6037183702,161.7
6037265601,165.35
6037408627,97.26
6037480704,146.5
6037551502,217.63
6037650701,68.69
6037101300,244.38
6037134201,258.36
6037134800,207.29
6037480302,164.74
6037501503,184.19
6037502402,92.4
6037554403,250.46
6037910504,184.19
6037104204,146.5
6037109700,240.73
6037124500,153.8
6037139503,250.46
6037141101,200.61
6037236204,152.58
6037242000,169.6
6037504001,198.18
6037551300,246.2
6037553000,205.47
6037621102,94.83
6037109300,86.93
6037134303,254.71
6037234502,198.78
6037406300,192.71
6037574201,83.28
6037901007,90.58
6037901210,90.58
6037119002,293.01
6037237900,187.84
6037267300,273.56
6037407900,282.07
6037408005,178.72
6037462400,133.74
6037574800,106.38
6037920043,120.97
6037115104,225.53
6037124700,227.96
6037132001,107.6
6037134104,167.78
6037139301,214.59
6037189600,196.35
6037265602,192.1
6037273902,175.68
6037311100,120.36
6037406701,84.5
6037482102,123.4
6037570402,124.01
6037800202,189.67
6037185202,215.81
6037195400,249.85
6037403901,124.01
6037404802,296.66
6037407802,121.58
6037408724,189.06
6037433801,285.11
6037482701,175.08
6037502901,186.63
6037554514,161.09
6037602105,180.55
6037231400,355.02
6037262400,117.93
6037408212,269.91
6037480703,113.07
6037503103,181.16
6037503301,107.6
6037620521,122.8
6037128801,133.13
6037135113,134.35
6037218900,266.26
6037430400,170.21
6037463602,379.33
6037552200,192.1
6037603703,100.91
6037650003,130.7
6037701801,189.67
6037264301,198.78
6037461501,172.04
6037503202,227.96
6037702202,108.21
6037102104,212.77
6037113234,183.59
6037134302,151.37
6037240020,222.49
6037272100,170.82
6037407101,175.68
6037531902,197.57
6037920200,189.67
6037132002,156.84
6037186100,145.9
6037234600,200
6037293302,269.91
6037301100,226.14
6037403320,156.84
6037480012,264.44
6037602505,111.85
6037106111,212.77
6037106520,206.69
6037119800,181.76
6037141500,113.68
6037189400,169
6037194102,122.19
6037262200,183.59
6037311801,148.94
6037432300,169.6
6037700501,212.77
6037901209,106.38
6037123304,162.31
6037234700,240.12
6037400205,103.95
6037402904,118.54
6037540800,291.19
6037551402,124.62
6037552900,343.47
6037553802,205.47
6037570002,91.79
6037603301,160.49
6037108102,113.68
6037269000,262.61
6037407801,225.53
6037463601,240.12
6037502005,175.08
6037543903,130.09
6037553901,202.43
6037702803,139.82
6037920326,184.19
6037408401,172.04
6037482402,314.89
6037503602,112.46
6037554700,196.96
6037575401,267.48
6037600702,569
6037121010,291.79
6037127210,207.29
6037141700,117.33
6037183222,195.14
6037221500,171.43
6037241202,239.51
6037293301,180.55
6037402301,222.49
6037406000,158.05
6037460600,124.01
6037552601,178.12
6037910001,282.67
6037920032,91.19
6037294110,191.49
6037405900,136.78
6037482702,88.15
6037530202,200.61
6037554519,108.81
6037572500,173.86
6037600501,107.6
6037650004,176.9
6037701601,156.23
6037113101,182.98
6037231600,229.79
6037297110,254.71
6037461300,217.02
6037462800,89.36
6037532101,234.04
6037573004,176.9
6037621204,165.35
6037701000,195.74
6037135203,202.43
6037139001,157.45
6037265520,223.1
6037300502,354.41
6037404201,200.61
6037408134,127.05
6037408135,128.88
6037502301,243.77
6037554204,201.22
6037600502,114.89
6037601001,118.54
6037620002,119.76
6037106113,153.8
6037460700,171.43
6037482800,151.37
6037700802,157.45
6037910601,287.54
6037128910,153.19
6037220000,235.26
6037261200,135.56
6037406800,159.88
6037461600,229.18
6037603801,258.36
6037700801,235.87
6037119900,189.06
6037274100,234.65
6037301900,320.36
6037401102,176.9
6037432102,215.81
6037481901,167.17
6037543000,197.57
6037570702,91.79
6037701302,164.74
6037920044,80.24
6037920104,71.12
6037139801,151.37
6037218400,193.92
6037543801,219.45
6037552001,145.9
6037700101,286.93
6037701502,182.37
6037910501,173.86
6037181500,132.52
6037275102,204.26
6037401101,143.47
6037403402,107.6
6037408624,124.01
6037430600,161.7
6037543802,252.89
6037577400,146.5
6037232300,661.4
6037272302,197.57
6037400403,158.66
6037431502,201.82
6037554517,169
6037576301,161.09
6037910206,120.97
6037910602,194.53
6037121802,245.59
6037402405,96.66
6037403318,148.94
6037232500,300.3
6037403312,134.35
6037431600,163.53
6037481002,258.97
6037501002,163.53
6037620303,126.44
6037650401,155.02
6037670001,150.76
6037297202,192.71
6037311802,177.51
6037320202,232.22
6037265700,257.75
6037540203,219.45
6037602507,147.72
6037650501,106.38
6037109200,119.76
6037128802,162.31
6037293201,288.75
6037464100,222.49
6037552302,178.72
6037554301,173.86
6037601100,370.82
6037124201,162.31
6037131800,242.55
6037137000,129.48
6037431002,107.6
6037106643,178.12
6037131600,324.62
6037191420,196.35
6037276400,163.53
6037407102,191.49
6037433700,144.68
6037480002,120.97
6037504101,163.53
6037550602,164.13
6037602301,210.94
6037900607,256.53
6037920039,54.71
6037113421,215.2
6037460900,255.32
6037503302,293.62
6037621326,118.54
6037132300,312.46
6037402102,198.78
6037544001,188.45
6037101400,128.27
6037134101,271.12
6037143300,217.63
6037211921,105.78
6037480201,146.5
6037501400,167.78
6037543400,139.21
6037551401,142.25
6037910201,163.53
6037125320,325.23
6037275603,103.95
6037408628,225.53
6037430701,191.49
6037431100,353.8
6037503201,172.04
6037543703,125.23
6037111100,93.62
6037113321,238.91
6037113401,236.47
6037131200,148.33
6037402001,116.11
6037460502,134.95
6037532304,260.18
6037920109,151.37
6037137401,161.09
6037235201,124.01
6037235202,168.39
6037408136,122.8
6037575002,156.84
6037920030,170.21
6037108201,153.8
6037111201,166.57
6037132101,239.51
6037195100,192.1
6037235100,162.92
6037238000,389.67
6037403000,251.67
6037137501,235.26
6037463200,120.36
6037603001,285.11
6037603400,195.74
6037920106,127.05
6037541002,184.8
6037576403,207.29
6037602402,268.69
6037670403,73.56
6037106645,173.25
6037232400,239.51
6037400800,187.23
6037402002,187.84
6037503901,110.64
6037553502,195.74
6037571400,156.23
6037600302,130.09
6037106010,130.09
6037236203,151.37
6037267901,148.33
6037408625,187.84
6037430801,235.87
6037462900,123.4
6037480600,200.61
6037543604,190.27
6037571300,158.66
6037117303,113.07
6037236202,236.47
6037404504,159.27
6037405800,232.22
6037461100,212.16
6037502801,190.27
6037920118,153.8
6037113303,142.25
6037131400,186.02
6037134103,167.17
6037302401,217.02
6037406412,133.13
6037430101,191.49
6037431501,149.54
6037500900,197.57
6037108103,186.63
6037108202,175.68
6037139702,170.82
6037207301,194.53
6037264302,202.43
6037310702,297.87
6037404100,274.16
6037502401,185.41
6037576802,138.6
6037900606,297.87
6037402101,215.2
6037550901,181.16
6037551202,240.73
6037600202,255.32
6037602700,130.09
6037800203,171.43
6037910807,146.5
6037920331,112.46
6037570100,218.24
6037600801,166.57
6037600911,140.43
6037900704,141.64
6037920038,217.63
6037113301,91.79
6037264000,163.53
6037403408,217.63
6037462301,213.37
6037701902,231
6037920114,193.31
6037403401,193.92
6037404000,192.71
6037482001,105.17
6037600902,220.06
6037271400,155.62
6037271500,90.58
6037274202,254.1
6037320100,182.98
6037501900,162.92
6037570502,234.04
6037703001,195.74
6037131900,151.98
6037291300,72.34
6037460000,159.27
6037541200,232.22
6037141400,148.94
6037503106,230.4
6037135114,254.1
6037400302,112.46
6037570602,264.44
6037910808,134.35
6037103101,94.22
6037111205,151.98
6037122000,309.42
6037131702,170.21
6037207302,204.26
6037219300,151.98
6037403403,197.57
6037552800,190.27
6037276601,249.85
6037408302,179.33
6037530003,121.58
6037600802,143.47
6037910706,204.26
6037133100,241.34
6037301601,262.61
6037570204,161.09
6037574902,254.71
6037700300,307.6
6037920016,156.84
6037190301,353.8
6037403323,141.03
6037405302,196.35
6037463700,139.82
6037910713,210.33
6037111204,150.15
6037138000,172.04
6037293304,210.33
6037462500,241.34
6037572600,188.45
6037600400,249.24
6037603802,186.63
6037102107,207.29
6037185100,379.94
6037234000,197.57
6037401201,109.42
6037401603,95.44
6037401703,145.9
6037550100,263.83
6037577300,231.61
6037125100,232.83
6037139401,99.7
6037431700,293.62
6037570603,139.82
6037901003,166.57
6037291210,273.56
6037300301,173.86
6037403902,231
6037430501,134.95
6037571502,183.59
6037620101,148.33
6037650605,130.09
6037651402,190.27
6037701802,242.55
6037401704,255.32
6037535802,243.16
6037109604,97.87
6037111206,207.9
6037237300,223.71
6037460501,136.78
6037572900,164.13
6037701201,169
6037702801,191.49
6037405500,161.7
6037500404,191.49
6037536200,230.4
6037650901,296.05
6037460800,131.31
6037480802,168.39
6037550800,283.28
6037573403,167.17
6037601303,148.33
6037296402,127.05
6037530005,172.64
6037910707,174.47
6037128500,136.17
6037403317,153.8
6037482522,229.18
6037403702,172.04
6037430003,131.31
6037431001,342.25
6037603102,151.37
6037296600,189.67
6037620601,243.77
6037670416,141.64
6037406602,249.85
6037542200,197.57
6037602302,141.03
6037900602,189.06
6037552700,222.49
6037554406,182.37
6037554802,224.92
6037139302,236.47
6037143800,213.98
6037297300,90.58
6037463500,233.43
6037543502,191.49
6037920029,218.24
6037311600,246.81
6037432601,252.28
6037603702,255.32
6037702300,234.04
6037113322,153.19
6037571503,214.59
6037621201,223.1
6037621400,156.23
6037103300,169
6037133000,179.94
6037141302,332.52
6037310800,150.15
6037404301,204.26
6037602506,125.84
6037113232,167.78
6037137302,136.17
6037143602,196.96
6037234300,193.31
6037237800,221.88
6037401001,86.32
6037405301,145.9
6037482002,221.88
6037670407,219.45
6037113213,169
6037115202,258.36
6037117302,157.45
6037401311,167.17
6037406601,234.04
6037406901,159.88
6037503402,141.03
6037570003,173.25
6037575103,122.8
6037620001,123.4
6037300200,148.33
6037501200,184.19
6037503801,148.33
6037554515,116.72
6037901008,117.33
6037275302,269.91
6037276604,204.26
6037408303,183.59
6037408626,200.61
6037571102,159.88
6037577000,294.83
6037601212,248.02
6037621301,215.2
6037900300,206.08
6037900505,151.37
6037125501,171.43
6037554001,171.43
6037620102,110.64
6037113422,325.23
6037134423,127.05
6037275311,262.61
6037650604,206.08
6037115201,319.76
6037123800,234.65
6037407301,221.28
6037800101,150.15
6037800324,207.29
6037109601,207.29
6037407001,229.79
6037271701,285.71
6037300800,241.95
6037400402,147.72
6037430301,141.64
6037620702,271.12
6037920334,228.57
6037570902,144.68
6037900508,106.99
6037400900,157.45
6037403321,270.52
6037462201,158.05
6037571701,237.08
6037572001,203.04
6037261102,196.35
6037275400,106.99
6037406102,217.63
6037571101,124.62
6037460302,222.49
6037480702,148.33
6037570202,195.14
6037572700,209.73
6037576200,224.32
6037602103,282.67
6037650603,94.83
6037650800,192.71
6037900608,172.64
6037502700,195.14
6037503701,186.02
6037920338,128.27
6037431400,165.96
6037900507,290.58
6037217100,251.06
6037311200,127.66
6037407200,243.16
6037551900,214.59
6037603101,173.86
6037700400,294.83
6037920115,128.88
6037238100,187.23
6037603600,145.29
6037135102,116.72
6037238200,356.84
6037310300,74.77
6037576801,249.24
6037910715,310.64
6037297500,182.98
6037403319,160.49
6037430002,223.71
6037553100,195.14
6037800408,227.96
6037405400,256.53
6037461000,288.75
6037555103,173.86
6037910711,280.85
6037464200,195.14
6037401002,133.13
6037621001,147.11
6037430803,196.96
6037137103,192.71
6037403304,152.58
6037464000,194.53
6037401203,150.76
6037555202,89.36
6037134422,142.25
6037408631,185.41
6037576501,162.31
6037900703,154.41
6037106112,254.1
6037405600,174.47
6037670002,131.91
6037700600,224.32
6037401902,229.79
6037408504,141.64
6037501300,241.95
6037501600,203.04
6037143400,226.75
6037620305,262.61
6037543503,199.39
6037236400,167.17
6037296902,167.17
6037408705,198.78
6037620501,200.61
6037670201,143.47
6037262501,102.13
6037403721,166.57
6037503601,170.21
6037101122,148.33
6037500202,135.56
6037574100,115.5
6037920042,228.57
6037104103,182.37
6037277000,144.07
6037504002,155.62
6037551800,448.63
6037571504,172.64
6037920112,135.56
6037115301,129.48
6037603302,178.72
6037670405,102.13
6037920028,164.74
6037296300,142.25
6037602200,342.86
6037920034,170.82
6037297400,110.03
6037403801,161.7
6037132102,207.9
6037265100,101.52
6037403802,241.34
6037502100,174.47
6037570800,195.74
6037920015,121.58
6037132700,142.86
6037402200,280.24
6037115101,167.78
6037103400,334.35
6037111301,275.99
6037236000,196.35
6037550500,345.29
6037551000,226.14
6037576502,204.26
6037670413,147.72
6037920045,120.97
6037480500,168.39
6037574000,122.8
6037900701,196.96
6037482600,266.87
6037554521,187.23
6037600704,189.67
6037543501,235.87
6037920329,215.2
6037407702,207.9
6037543306,292.4
6037554512,179.94
6037276603,207.29
6037702600,144.07
6037910603,204.86
6037920313,134.95
6037651102,106.38
6037300600,262.61
6037603900,261.4
6037621324,231.61
6037920035,244.38
6037137502,183.59
6037262706,92.4
6037503802,122.8
6037620301,116.72
6037670411,123.4
6037800325,116.11
6037111202,232.83
6037403316,237.69
6037461200,152.58
6037701304,268.69
6037900605,272.95
6037400207,126.44
6037401500,170.21
6037570001,176.29
6037570501,266.26
6037577200,207.29
6037920108,105.17
6037500100,182.98
6037670326,134.95
6037111302,179.33
6037124000,153.8
6037275602,378.12
6037554522,134.95
6037601302,248.63
6037604100,244.38
6037800332,223.71
6037910716,155.02
6037403703,176.9
6037503502,145.29
6037577100,221.28
6037920116,116.72
6037577501,113.68
6037401304,217.63
6037573800,142.86
6037650502,129.48
6037405702,187.84
6037700200,345.9
6037670328,139.82
6037800102,268.69
6037620522,161.7
6037910209,197.57
6037106406,201.82
6037460301,148.94
6037300400,214.59
6037571800,121.58
6037600601,100.3
6037702102,249.85
6037430302,191.49
6037503501,220.06
6037910002,331.91
6037403722,144.68
6037670100,249.85
6037463800,124.01
6037670324,181.76
6037800326,162.31
6037503702,164.74
6037576601,254.71
6037104124,231
6037463400,207.29
6037576001,262.61
6037550300,324.01
6037920312,141.03
6037503902,144.68
6037573402,184.8
6037910813,189.06
6037920020,258.36
6037620602,185.41
6037650902,214.59
6037650101,241.34
6037103200,371.43
6037295103,178.12
6037650200,144.07
6037910805,265.05
6037651101,143.47
6037402600,376.29
6037920017,174.47
6037181000,211.55
6037310900,243.77
6037401701,117.93
6037502200,248.02
6037400304,247.42
6037540902,222.49
6037570901,144.07
6037503401,196.96
6037401202,158.05
6037900805,249.85
6037554518,169.6
6037650702,128.88
6037300100,276.6
6037650300,263.83
6037408402,255.93
6037543100,258.36
6037574300,148.94
6037621104,228.57
6037920013,153.19
6037300901,276.6
6037651222,205.47
6037400404,119.15
6037432500,363.53
6037920111,83.89
6037236100,208.51
6037400204,173.25
6037651201,139.21
6037574400,134.95
6037920102,172.04
6037139701,251.67
6037620400,134.95
6037106020,252.28
6037460100,232.83
6037900705,182.37
6037276100,272.95
6037401602,144.68
6037901011,137.99
6037206020,148.94
6037500700,187.23
6037650001,237.08
6037143100,226.14
6037430502,179.33
6037572201,143.47
6037651304,190.88
6037573700,116.72
6037577602,100.91
6037920330,164.13
6037463900,158.05
6037670003,200
6037651001,192.1
6037400206,111.25
6037502601,187.84
6037651002,175.68
6037910208,201.82
6037310100,135.56
6037620800,229.79
6037500201,193.31
6037900900,137.39
6037900609,221.88
6037570701,296.05
6037297000,218.24
6037137201,278.42
6037573100,274.16
6037701402,366.57
6037406500,192.71
6037910301,123.4
6037901010,218.24
6037311500,196.96
6037650602,293.62
6037670702,173.86
6037571900,170.82
6037900104,216.41
6037238400,305.17
6037297601,92.4
6037575902,254.1
6037900501,283.89
6037900504,189.06
6037901101,178.12
6037651302,178.12
6037900803,370.21
6037503703,222.49
6037900103,217.63
6037910804,106.99
6037576602,207.29
6037111400,278.42
6037460200,283.28
6037911001,208.51
6037543321,196.96
6037300701,151.37
6037408503,209.12
6037702901,489.36
6037901213,135.56
6037553200,204.86
6037577603,237.69
6037543603,180.55
6037403600,232.83
6037910705,400
6037262604,181.16
6037276000,192.71
6037401601,166.57
6037901009,197.57
6037571000,148.33
6037543602,295.44
6037137402,198.18
6037910207,189.06
6037901102,220.67
6037401312,209.12
6037703200,218.84
6037910302,237.69
6037910202,183.59
6037571200,201.82
6037574500,191.49
6037670701,254.1
6037910401,235.87
6037311700,188.45
6037620701,175.68
6037910210,237.08
6037543304,253.5
6037703002,244.98
6037703100,260.79
6037572002,204.26
6037602600,267.48
6037573601,227.36
6037701100,236.47
6037920031,242.55
6037206300,417.02
6037543322,237.08
6037670602,188.45
6037401800,215.81
6037601401,353.19
6037901004,372.04
6037901205,342.86
